session,species,size_bin,SVC_prey_abundance,prey_abundance,size_bin_lengths
250,bridled goby,1,0,24,3.634207
250,bridled goby,2,0,4,7.528017
250,colon goby,1,0,14,3.634207
250,doctorfish,3,0,1,12.9106
250,doctorfish,4,0,1,17.94324
250,goldspot goby,1,0,2,3.634207
250,gray angelfish,5,0,1,24.92811
250,porkfish,1,0,2,3.634207
250,porkfish,4,0,2,17.94324
250,purplemouth moray,6,0,4,47.85287
250,queen angelfish,3,0,1,12.9106
250,redband parrotfish,3,0,1,12.9106
250,roughhead blenny,1,0,2,3.634207
250,saddled blenny,2,0,1,7.528017
250,slippery dick,2,0,4,7.528017
250,spotted moray,4,0,1,17.94324
250,stoplight parrotfish,3,0,1,12.9106
250,stoplight parrotfish,4,0,1,17.94324
250,stoplight parrotfish,5,0,1,24.92811
250,tiger goby,1,0,1,3.634207
250,tomtate,3,0,4,12.9106
251,lionfish,4,2,0,17.94324
251,stoplight parrotfish,2,1,1,7.528017
251,yellowtail snapper,3,3,8,12.9106
251,blue runner,6,3,0,47.85287
251,bluestriped grunt,4,1,54,17.94324
251,striped parrotfish,1,1,19,3.634207
251,white grunt,3,26.250000000000004,54,12.9106
251,tomtate,3,97.5,75,12.9106
251,bluestriped grunt,5,48,10,24.92811
251,striped parrotfish,2,11,5,7.528017
251,blue tang,2,1,2,7.528017
251,beaugregory,1,1,6,3.634207
251,cocoa damselfish,2,1,0,7.528017
251,white grunt,4,78.75,160,17.94324
251,tomtate,4,32.5,45,17.94324
251,stoplight parrotfish,3,1,0,12.9106
251,beaugregory,2,0,8,7.528017
251,blue tang,4,0,1,17.94324
251,bluehead wrasse,1,0,1,3.634207
251,bluehead wrasse,2,0,4,7.528017
251,bluestriped grunt,2,0,1,7.528017
251,bluestriped grunt,3,0,5,12.9106
251,bridled goby,1,0,28,3.634207
251,bridled goby,2,0,5,7.528017
251,butter hamlet,2,0,2,7.528017
251,colon goby,1,0,2,3.634207
251,colon goby,2,0,1,7.528017
251,doctorfish,3,0,2,12.9106
251,dusky damselfish,1,0,1,3.634207
251,dusky damselfish,2,0,2,7.528017
251,french grunt,1,0,6,3.634207
251,french grunt,2,0,33,7.528017
251,french grunt,3,0,7,12.9106
251,french grunt,4,0,1,17.94324
251,goldspot goby,1,0,6,3.634207
251,gray angelfish,4,0,1,17.94324
251,gray angelfish,5,0,1,24.92811
251,gray angelfish,6,0,1,47.85287
251,hogfish,3,0,2,12.9106
251,hogfish,4,0,4,17.94324
251,hogfish,5,0,4,24.92811
251,lane snapper,2,0,43,7.528017
251,lane snapper,3,0,35,12.9106
251,masked goby,1,0,14,3.634207
251,midnight parrotfish,6,0,1,47.85287
251,mutton snapper,6,0,1,47.85287
251,neon goby,1,0,2,3.634207
251,porkfish,4,0,1,17.94324
251,purplemouth moray,6,0,1,47.85287
251,red grouper,6,0,1,47.85287
251,redband parrotfish,1,0,1,3.634207
251,redband parrotfish,2,0,2,7.528017
251,redband parrotfish,3,0,2,12.9106
251,rock hind,4,0,1,17.94324
251,roughhead blenny,1,0,1,3.634207
251,seaweed blenny,2,0,1,7.528017
251,sharpnose puffer,1,0,3,3.634207
251,sharpnose puffer,2,0,1,7.528017
251,slippery dick,2,0,1,7.528017
251,stoplight parrotfish,1,0,2,3.634207
251,stoplight parrotfish,4,0,1,17.94324
251,stoplight parrotfish,5,0,1,24.92811
251,threespot damselfish,1,0,1,3.634207
251,threespot damselfish,2,0,3,7.528017
251,tomtate,1,0,8,3.634207
251,tomtate,2,0,63,7.528017
251,white grunt,1,0,5,3.634207
251,white grunt,2,0,94,7.528017
251,white grunt,5,0,5,24.92811
251,yellowhead wrasse,4,0,1,17.94324
251,yellowtail snapper,2,0,3,7.528017
252,gray angelfish,5,2,0,24.92811
252,hogfish,5,1,6,24.92811
252,cocoa damselfish,2,2,0,7.528017
252,colon goby,2,2,0,7.528017
252,yellowtail parrotfish,4,2,0,17.94324
252,yellow jack,5,3,0,24.92811
252,bluestriped grunt,4,4,17,17.94324
252,gray snapper,3,1,3,12.9106
252,striped parrotfish,2,25,27,7.528017
252,blue runner,4,6,0,17.94324
252,white grunt,2,1,202,7.528017
252,gray snapper,4,5,13,17.94324
252,white grunt,3,7.25,45,12.9106
252,seabream,3,1,0,12.9106
252,porkfish,3,1,0,12.9106
252,french angelfish,2,1,0,7.528017
252,redband parrotfish,3,1,1,12.9106
252,rosy blenny,1,1,0,3.634207
252,white grunt,4,2.75,58,17.94324
252,hogfish,6,1,0,47.85287
252,atlantic spadefish,5,0,1,24.92811
252,bar jack,3,0,12,12.9106
252,beaugregory,1,0,8,3.634207
252,beaugregory,2,0,7,7.528017
252,blue tang,1,0,1,3.634207
252,blue tang,3,0,1,12.9106
252,bluehead wrasse,1,0,1,3.634207
252,bluestriped grunt,2,0,10,7.528017
252,bluestriped grunt,3,0,9,12.9106
252,bluestriped grunt,5,0,9,24.92811
252,bridled goby,1,0,28,3.634207
252,bridled goby,2,0,3,7.528017
252,colon goby,1,0,2,3.634207
252,dash goby,1,0,1,3.634207
252,doctorfish,1,0,1,3.634207
252,foureye butterflyfish,1,0,1,3.634207
252,french grunt,2,0,2,7.528017
252,french grunt,3,0,2,12.9106
252,french grunt,4,0,2,17.94324
252,goldspot goby,1,0,1,3.634207
252,goldspot goby,2,0,1,7.528017
252,gray angelfish,2,0,1,7.528017
252,gray angelfish,3,0,1,12.9106
252,gray angelfish,4,0,3,17.94324
252,gray snapper,5,0,1,24.92811
252,gray snapper,6,0,1,47.85287
252,highhat,2,0,2,7.528017
252,highhat,3,0,1,12.9106
252,hogfish,3,0,1,12.9106
252,lane snapper,3,0,1,12.9106
252,masked goby,1,0,7,3.634207
252,midnight parrotfish,2,0,1,7.528017
252,ocean surgeonfish,2,0,1,7.528017
252,porkfish,1,0,39,3.634207
252,porkfish,4,0,1,17.94324
252,red grouper,6,0,1,47.85287
252,redband parrotfish,1,0,5,3.634207
252,redband parrotfish,2,0,9,7.528017
252,redband parrotfish,4,0,1,17.94324
252,roughhead blenny,1,0,2,3.634207
252,seabream,4,0,3,17.94324
252,seabream,5,0,1,24.92811
252,sergeant major,1,0,2,3.634207
252,sergeant major,2,0,2,7.528017
252,sharpnose puffer,1,0,1,3.634207
252,sharpnose puffer,2,0,3,7.528017
252,spotfin butterflyfish,2,0,1,7.528017
252,spotted moray,6,0,1,47.85287
252,stoplight parrotfish,1,0,6,3.634207
252,stoplight parrotfish,2,0,7,7.528017
252,stoplight parrotfish,5,0,2,24.92811
252,striped parrotfish,1,0,68,3.634207
252,striped parrotfish,4,0,2,17.94324
252,striped parrotfish,6,0,1,47.85287
252,threespot damselfish,1,0,2,3.634207
252,threespot damselfish,2,0,1,7.528017
252,tomtate,1,0,6,3.634207
252,white grunt,1,0,1,3.634207
252,white grunt,5,0,2,24.92811
252,yellowtail snapper,2,0,18,7.528017
253,stoplight parrotfish,2,2,5,7.528017
253,blue tang,2,1,1,7.528017
253,gray snapper,4,1,8,17.94324
253,striped parrotfish,1,16.5,64,3.634207
253,porkfish,1,11,105,3.634207
253,gray snapper,5,16.25,3,24.92811
253,spotted moray,6,1,0,47.85287
253,atlantic spadefish,5,1,0,24.92811
253,cocoa damselfish,1,1,0,3.634207
253,redband parrotfish,2,1,4,7.528017
253,black grouper,5,1,0,24.92811
253,foureye butterflyfish,2,1,0,7.528017
253,red grouper,5,1,0,24.92811
253,sergeant major,2,1,1,7.528017
253,gray angelfish,3,1,0,12.9106
253,rainbow parrotfish,6,1,0,47.85287
253,green moray,6,1,0,47.85287
253,hogfish,5,1,3,24.92811
253,bridled goby,2,1,5,7.528017
253,gray snapper,6,5.75,0,47.85287
253,striped parrotfish,2,5.5,12,7.528017
253,blue tang,3,1,0,12.9106
253,beaugregory,1,0,13,3.634207
253,beaugregory,2,0,9,7.528017
253,black grouper,4,0,1,17.94324
253,black margate,6,0,1,47.85287
253,blue parrotfish,2,0,5,7.528017
253,blue runner,5,0,1,24.92811
253,blue tang,1,0,1,3.634207
253,bluehead wrasse,1,0,2,3.634207
253,bluehead wrasse,2,0,2,7.528017
253,bluestriped grunt,4,0,3,17.94324
253,bluestriped grunt,5,0,9,24.92811
253,bridled goby,1,0,25,3.634207
253,dusky damselfish,1,0,1,3.634207
253,french grunt,2,0,3,7.528017
253,french grunt,3,0,1,12.9106
253,gray angelfish,5,0,1,24.92811
253,gray snapper,3,0,12,12.9106
253,hogfish,3,0,1,12.9106
253,hogfish,4,0,2,17.94324
253,masked goby,1,0,9,3.634207
253,redband parrotfish,1,0,2,3.634207
253,roughhead blenny,1,0,1,3.634207
253,sergeant major,1,0,2,3.634207
253,sharpnose puffer,1,0,1,3.634207
253,spotfin butterflyfish,2,0,1,7.528017
253,stoplight parrotfish,1,0,10,3.634207
253,threespot damselfish,1,0,1,3.634207
253,tomtate,1,0,30,3.634207
253,white grunt,4,0,12,17.94324
253,white grunt,5,0,1,24.92811
253,yellow jack,5,0,23,24.92811
264,blue tang,2,1,2,7.528017
264,stoplight parrotfish,2,2,6,7.528017
264,gray angelfish,3,1,0,12.9106
264,schoolmaster snapper,2,1,0,7.528017
264,sergeant major,2,26.25,11,7.528017
264,bluestriped grunt,3,1,33,12.9106
264,white grunt,4,68,130,17.94324
264,french grunt,2,1,1,7.528017
264,black grunt,4,25.499999999999996,0,17.94324
264,caesar grunt,4,150,0,17.94324
264,schoolmaster snapper,3,67.25,39,12.9106
264,bluestriped grunt,4,33,88,17.94324
264,french grunt,3,14,1,12.9106
264,striped parrotfish,2,1,19,7.528017
264,black grunt,5,76.49999999999999,0,24.92811
264,schoolmaster snapper,4,22.75,4,17.94324
264,sergeant major,3,8.75,0,12.9106
264,blue tang,3,1,3,12.9106
264,gray angelfish,4,1,1,17.94324
264,white grunt,5,1,0,24.92811
264,beaugregory,1,0,2,3.634207
264,black grouper,6,0,1,47.85287
264,blue tang,1,0,2,3.634207
264,blue tang,4,0,1,17.94324
264,bluehead wrasse,1,0,2,3.634207
264,bluehead wrasse,2,0,3,7.528017
264,bluestriped grunt,2,0,2,7.528017
264,bluestriped grunt,5,0,4,24.92811
264,bridled goby,1,0,4,3.634207
264,bridled goby,2,0,1,7.528017
264,butter hamlet,2,0,1,7.528017
264,cocoa damselfish,1,0,2,3.634207
264,dusky damselfish,1,0,1,3.634207
264,dusky damselfish,2,0,5,7.528017
264,foureye butterflyfish,1,0,2,3.634207
264,foureye butterflyfish,2,0,1,7.528017
264,gray angelfish,6,0,2,47.85287
264,highhat,3,0,1,12.9106
264,hogfish,5,0,1,24.92811
264,masked goby,1,0,1,3.634207
264,porkfish,2,0,3,7.528017
264,porkfish,3,0,10,12.9106
264,queen parrotfish,3,0,1,12.9106
264,redband parrotfish,1,0,5,3.634207
264,sailor's choice,4,0,103,17.94324
264,sailor's choice,5,0,28,24.92811
264,spotfin butterflyfish,2,0,1,7.528017
264,stoplight parrotfish,1,0,6,3.634207
264,stoplight parrotfish,4,0,1,17.94324
264,striped parrotfish,1,0,45,3.634207
264,striped parrotfish,3,0,3,12.9106
264,white grunt,2,0,69,7.528017
264,white grunt,3,0,80,12.9106
264,yellowtail snapper,2,0,1,7.528017
265,gray angelfish,4,1,0,17.94324
265,bicolor damselfish,1,39,139,3.634207
265,blue tang,2,1,2,7.528017
265,striped parrotfish,1,25,63,3.634207
265,french grunt,2,33,76,7.528017
265,spanish grunt,2,9,0,7.528017
265,clown wrasse,2,5,4,7.528017
265,yellowhead wrasse,1,1,11,3.634207
265,tomtate,1,1.1,0,3.634207
265,blue tang,3,9,0,12.9106
265,yellowhead wrasse,2,4,25,7.528017
265,tomtate,2,108.9,118,7.528017
265,yellowtail snapper,2,1,0,7.528017
265,blackear wrasse,2,1,0,7.528017
265,harlequin bass,2,1,9,7.528017
265,bluehead wrasse,2,1,13,7.528017
265,cocoa damselfish,2,1,4,7.528017
265,bicolor damselfish,2,13,23,7.528017
265,french grunt,3,11,0,12.9106
265,gray angelfish,5,1,1,24.92811
265,barred hamlet,2,0,1,7.528017
265,beaugregory,1,0,6,3.634207
265,beaugregory,2,0,1,7.528017
265,blue parrotfish,4,0,1,17.94324
265,blue parrotfish,6,0,1,47.85287
265,blue tang,4,0,3,17.94324
265,bluehead wrasse,1,0,26,3.634207
265,bridled goby,1,0,14,3.634207
265,bridled goby,2,0,2,7.528017
265,butter hamlet,2,0,4,7.528017
265,cero,6,0,1,47.85287
265,clown wrasse,3,0,1,12.9106
265,cocoa damselfish,1,0,4,3.634207
265,colon goby,1,0,15,3.634207
265,dusky damselfish,1,0,1,3.634207
265,goldspot goby,1,0,4,3.634207
265,goldspot goby,2,0,2,7.528017
265,graysby,3,0,1,12.9106
265,greenblotch parrotfish,2,0,1,7.528017
265,harlequin bass,1,0,2,3.634207
265,highhat,2,0,1,7.528017
265,lionfish,2,0,2,7.528017
265,lionfish,3,0,1,12.9106
265,masked goby,1,0,31,3.634207
265,neon goby,1,0,1,3.634207
265,ocean surgeonfish,2,0,1,7.528017
265,red lizardfish,2,0,1,7.528017
265,redband parrotfish,1,0,16,3.634207
265,redband parrotfish,2,0,4,7.528017
265,redband parrotfish,5,0,1,24.92811
265,scrawled cowfish,4,0,1,17.94324
265,sharpnose puffer,1,0,8,3.634207
265,slender filefish,1,0,2,3.634207
265,slippery dick,1,0,3,3.634207
265,slippery dick,2,0,9,7.528017
265,spanish hogfish,1,0,1,3.634207
265,stoplight parrotfish,1,0,3,3.634207
265,stoplight parrotfish,2,0,1,7.528017
265,striped parrotfish,2,0,13,7.528017
265,sunshinefish,1,0,1,3.634207
265,white grunt,2,0,1,7.528017
265,yellowhead wrasse,3,0,1,12.9106
266,queen angelfish,4,1,0,17.94324
266,butter hamlet,2,2,1,7.528017
266,foureye butterflyfish,2,2,0,7.528017
266,sharpnose puffer,1,2,7,3.634207
266,redband parrotfish,2,1,2,7.528017
266,bicolor damselfish,1,67,82,3.634207
266,french grunt,2,10.5,3,7.528017
266,blue tang,2,1,0,7.528017
266,striped parrotfish,1,1,26,3.634207
266,yellowhead wrasse,1,3,7,3.634207
266,tomtate,2,150,181,7.528017
266,blue tang,3,4,0,12.9106
266,striped parrotfish,2,5,10,7.528017
266,black grouper,6,1,4,47.85287
266,harlequin bass,2,1,6,7.528017
266,blue chromis,1,1,0,3.634207
266,hogfish,6,1,0,47.85287
266,smooth trunkfish,2,1,0,7.528017
266,spotfin butterflyfish,2,1,0,7.528017
266,cero,5,1,0,24.92811
266,cocoa damselfish,1,1,1,3.634207
266,beaugregory,2,1,1,7.528017
266,redband parrotfish,3,2,0,12.9106
266,yellowhead wrasse,2,9,18,7.528017
266,french grunt,3,3.5,22,12.9106
266,queen angelfish,5,1,0,24.92811
266,balloonfish,4,0,1,17.94324
266,bar jack,3,0,12,12.9106
266,bar jack,5,0,7,24.92811
266,beaugregory,1,0,3,3.634207
266,bicolor damselfish,2,0,26,7.528017
266,blue chromis,2,0,2,7.528017
266,blue parrotfish,1,0,1,3.634207
266,bluehead wrasse,1,0,60,3.634207
266,bluehead wrasse,2,0,7,7.528017
266,bridled goby,1,0,14,3.634207
266,bridled goby,2,0,4,7.528017
266,clown wrasse,1,0,1,3.634207
266,clown wrasse,2,0,9,7.528017
266,colon goby,1,0,14,3.634207
266,colon goby,2,0,1,7.528017
266,goldspot goby,1,0,8,3.634207
266,gray angelfish,6,0,5,47.85287
266,graysby,3,0,1,12.9106
266,graysby,5,0,1,24.92811
266,green moray,6,0,1,47.85287
266,greenblotch parrotfish,1,0,1,3.634207
266,harlequin bass,1,0,1,3.634207
266,highhat,2,0,1,7.528017
266,masked goby,1,0,51,3.634207
266,pallid goby,1,0,2,3.634207
266,redband parrotfish,1,0,11,3.634207
266,redband parrotfish,5,0,1,24.92811
266,sergeant major,2,0,1,7.528017
266,sharpnose puffer,2,0,2,7.528017
266,slender filefish,1,0,1,3.634207
266,slippery dick,1,0,2,3.634207
266,slippery dick,2,0,8,7.528017
266,slippery dick,3,0,1,12.9106
266,spanish hogfish,2,0,2,7.528017
266,stoplight parrotfish,1,0,4,3.634207
266,stoplight parrotfish,2,0,1,7.528017
266,striped parrotfish,3,0,5,12.9106
266,striped parrotfish,6,0,1,47.85287
266,tomtate,1,0,7,3.634207
266,tomtate,3,0,39,12.9106
266,wrasse spp.,1,0,1,3.634207
266,yellowhead wrasse,3,0,3,12.9106
267,rainbow parrotfish,5,1,0,24.92811
267,cocoa damselfish,1,1,1,3.634207
267,harlequin bass,2,2,7,7.528017
267,french angelfish,3,1,0,12.9106
267,blue tang,3,3,2,12.9106
267,yellowhead wrasse,1,1,9,3.634207
267,bicolor damselfish,2,53.25,26,7.528017
267,tomtate,1,10.5,0,3.634207
267,bluehead wrasse,2,20,15,7.528017
267,french grunt,2,25.5,13,7.528017
267,striped parrotfish,2,12,36,7.528017
267,spanish grunt,2,1,0,7.528017
267,yellowhead wrasse,2,4,30,7.528017
267,spanish grunt,3,5,0,12.9106
267,clown wrasse,1,1,2,3.634207
267,blue parrotfish,5,1,0,24.92811
267,tomtate,2,31.5,121,7.528017
267,bicolor damselfish,1,17.75,158,3.634207
267,french grunt,3,8.5,0,12.9106
267,striped parrotfish,1,4,41,3.634207
267,spanish grunt,4,2,0,17.94324
267,rainbow parrotfish,6,1,1,47.85287
267,cocoa damselfish,2,1,6,7.528017
267,french angelfish,4,1,0,17.94324
267,bluehead wrasse,3,1,0,12.9106
267,balloonfish,3,0,2,12.9106
267,beaugregory,1,0,5,3.634207
267,beaugregory,2,0,2,7.528017
267,blackear wrasse,2,0,1,7.528017
267,blue angelfish,5,0,1,24.92811
267,blue tang,2,0,2,7.528017
267,bluehead wrasse,1,0,66,3.634207
267,bluelip parrotfish,1,0,1,3.634207
267,bridled goby,1,0,21,3.634207
267,bridled goby,2,0,6,7.528017
267,brown chromis,2,0,1,7.528017
267,bucktooth parrotfish,2,0,1,7.528017
267,butter hamlet,2,0,2,7.528017
267,clown wrasse,2,0,10,7.528017
267,colon goby,1,0,22,3.634207
267,colon goby,2,0,1,7.528017
267,french grunt,1,0,1,3.634207
267,goldspot goby,1,0,4,3.634207
267,goldspot goby,2,0,3,7.528017
267,gray angelfish,5,0,1,24.92811
267,graysby,2,0,2,7.528017
267,greenblotch parrotfish,1,0,1,3.634207
267,greenblotch parrotfish,2,0,1,7.528017
267,harlequin bass,1,0,1,3.634207
267,lantern bass,1,0,1,3.634207
267,masked goby,1,0,10,3.634207
267,mutton snapper,6,0,1,47.85287
267,pallid goby,1,0,1,3.634207
267,redband parrotfish,1,0,22,3.634207
267,redband parrotfish,2,0,5,7.528017
267,saddled blenny,2,0,1,7.528017
267,sharpnose puffer,1,0,2,3.634207
267,sharpnose puffer,2,0,2,7.528017
267,silverside,1,0,100,3.634207
267,slippery dick,1,0,5,3.634207
267,slippery dick,2,0,27,7.528017
267,slippery dick,3,0,2,12.9106
267,spotted moray,6,0,1,47.85287
267,stoplight parrotfish,1,0,2,3.634207
267,sunshinefish,1,0,2,3.634207
267,threespot damselfish,1,0,1,3.634207
267,yellowhead wrasse,3,0,2,12.9106
268,cocoa damselfish,2,2,0,7.528017
268,stoplight parrotfish,3,3,0,12.9106
268,bluestriped grunt,2,2,4,7.528017
268,striped parrotfish,2,4,8,7.528017
268,french grunt,2,4,0,7.528017
268,white grunt,2,8.25,34,7.528017
268,brown chromis,2,9,1,7.528017
268,caesar grunt,2,2.5,0,7.528017
268,sergeant major,2,5,1,7.528017
268,porcupinefish,3,1,0,12.9106
268,sharpnose puffer,2,1,1,7.528017
268,caesar grunt,3,7.5,0,12.9106
268,white grunt,3,2.75,70,12.9106
268,bluestriped grunt,3,1,31,12.9106
268,balloonfish,5,0,1,24.92811
268,beaugregory,2,0,1,7.528017
268,blue parrotfish,2,0,1,7.528017
268,bluehead wrasse,2,0,1,7.528017
268,bluestriped grunt,4,0,2,17.94324
268,bluestriped grunt,5,0,1,24.92811
268,bridled goby,1,0,15,3.634207
268,goldspot goby,1,0,1,3.634207
268,gray snapper,5,0,1,24.92811
268,highhat,2,0,1,7.528017
268,highhat,3,0,1,12.9106
268,hogfish,3,0,1,12.9106
268,hogfish,4,0,1,17.94324
268,hogfish,6,0,2,47.85287
268,lane snapper,2,0,3,7.528017
268,lane snapper,3,0,4,12.9106
268,lane snapper,4,0,2,17.94324
268,masked goby,1,0,32,3.634207
268,porkfish,1,0,1,3.634207
268,porkfish,4,0,1,17.94324
268,princess parrotfish,3,0,1,12.9106
268,queen angelfish,3,0,1,12.9106
268,redband parrotfish,1,0,3,3.634207
268,redband parrotfish,2,0,5,7.528017
268,redband parrotfish,3,0,1,12.9106
268,sand diver,5,0,1,24.92811
268,schoolmaster snapper,4,0,1,17.94324
268,slippery dick,2,0,2,7.528017
268,spotfin butterflyfish,3,0,1,12.9106
268,spotted drum,3,0,1,12.9106
268,stoplight parrotfish,1,0,1,3.634207
268,stoplight parrotfish,2,0,2,7.528017
268,striped parrotfish,1,0,12,3.634207
268,striped parrotfish,3,0,2,12.9106
268,striped parrotfish,4,0,1,17.94324
268,threespot damselfish,1,0,2,3.634207
268,threespot damselfish,2,0,6,7.528017
268,tomtate,2,0,2,7.528017
268,tomtate,3,0,30,12.9106
268,white grunt,4,0,11,17.94324
268,white grunt,5,0,2,24.92811
268,yellowtail snapper,2,0,3,7.528017
268,yellowtail snapper,3,0,23,12.9106
268,yellowtail snapper,4,0,1,17.94324
269,bicolor damselfish,1,1,0,3.634207
269,mahogany snapper,3,1,0,12.9106
269,bluestriped grunt,2,1,0,7.528017
269,redband parrotfish,2,1,23,7.528017
269,striped parrotfish,1,3.75,19,3.634207
269,spanish grunt,2,3.75,0,7.528017
269,bluehead wrasse,1,1,11,3.634207
269,sergeant major,1,12,0,3.634207
269,clown wrasse,1,7.5,0,3.634207
269,bluehead wrasse,2,19,21,7.528017
269,ocean surgeonfish,2,1,0,7.528017
269,bucktooth parrotfish,2,1,0,7.528017
269,bluestriped grunt,3,2,5,12.9106
269,redband parrotfish,3,2,5,12.9106
269,striped parrotfish,2,11.25,10,7.528017
269,spanish grunt,3,1.25,0,12.9106
269,clown wrasse,2,2.5,0,7.528017
269,bicolor damselfish,2,1,3,7.528017
269,mahogany snapper,4,1,0,17.94324
269,beaugregory,2,0,1,7.528017
269,blue tang,3,0,1,12.9106
269,bluehead wrasse,3,0,3,12.9106
269,bluestriped grunt,4,0,1,17.94324
269,bluestriped grunt,5,0,1,24.92811
269,bridled goby,1,0,2,3.634207
269,butter hamlet,2,0,1,7.528017
269,colon goby,1,0,2,3.634207
269,french grunt,3,0,1,12.9106
269,goldspot goby,1,0,2,3.634207
269,gray angelfish,3,0,1,12.9106
269,gray angelfish,4,0,1,17.94324
269,gray angelfish,5,0,1,24.92811
269,gray snapper,4,0,5,17.94324
269,gray snapper,5,0,1,24.92811
269,harlequin bass,2,0,2,7.528017
269,highhat,2,0,1,7.528017
269,hogfish,5,0,1,24.92811
269,lane snapper,3,0,3,12.9106
269,masked goby,1,0,54,3.634207
269,pluma porgy,4,0,2,17.94324
269,porkfish,4,0,1,17.94324
269,queen angelfish,4,0,1,17.94324
269,red grouper,6,0,2,47.85287
269,redband parrotfish,1,0,8,3.634207
269,redband parrotfish,4,0,2,17.94324
269,redband parrotfish,5,0,2,24.92811
269,sharpnose puffer,1,0,2,3.634207
269,sharpnose puffer,2,0,3,7.528017
269,spotted trunkfish,2,0,1,7.528017
269,stoplight parrotfish,1,0,1,3.634207
269,stoplight parrotfish,2,0,11,7.528017
269,stoplight parrotfish,3,0,3,12.9106
269,stoplight parrotfish,4,0,1,17.94324
269,striped parrotfish,3,0,7,12.9106
269,threespot damselfish,2,0,2,7.528017
269,tomtate,1,0,6,3.634207
269,tomtate,2,0,6,7.528017
269,tomtate,3,0,1,12.9106
269,trumpetfish,6,0,2,47.85287
269,white grunt,2,0,5,7.528017
269,white grunt,3,0,42,12.9106
269,white grunt,4,0,1,17.94324
269,white grunt,5,0,4,24.92811
269,yellow chub,6,0,1,47.85287
269,yellow jack,6,0,4,47.85287
269,yellowhead wrasse,3,0,2,12.9106
269,yellowtail snapper,3,0,6,12.9106
270,clown wrasse,2,2,3,7.528017
270,striped parrotfish,1,5.25,54,3.634207
270,hogfish,3,1,0,12.9106
270,bluestriped grunt,2,1,0,7.528017
270,redband parrotfish,2,1,14,7.528017
270,porkfish,5,1,0,24.92811
270,striped parrotfish,2,1.75,23,7.528017
270,balloonfish,3,0,1,12.9106
270,bar jack,6,0,1,47.85287
270,beaugregory,2,0,2,7.528017
270,bicolor damselfish,1,0,1,3.634207
270,bicolor damselfish,2,0,1,7.528017
270,blackear wrasse,3,0,1,12.9106
270,bluehead wrasse,1,0,12,3.634207
270,bluehead wrasse,2,0,5,7.528017
270,butter hamlet,2,0,1,7.528017
270,clown wrasse,3,0,1,12.9106
270,french angelfish,4,0,1,17.94324
270,french grunt,2,0,1,7.528017
270,goldspot goby,1,0,3,3.634207
270,gray angelfish,2,0,1,7.528017
270,hogfish,5,0,1,24.92811
270,neon goby,1,0,1,3.634207
270,ocean surgeonfish,1,0,1,3.634207
270,ocean surgeonfish,2,0,2,7.528017
270,ocean surgeonfish,3,0,3,12.9106
270,queen angelfish,2,0,1,7.528017
270,redband parrotfish,1,0,10,3.634207
270,sergeant major,1,0,3,3.634207
